OID_,STATE_NAME,STATE_FIPS,SUB_REGION,STATE_ABBR,POINT_X,POINT_Y
10486,Pennsylvania,42,Middle Atlantic,PA,-75.32406579,41.96127499
10487,Pennsylvania,42,Middle Atlantic,PA,-75.28368998,41.9476038
10488,Pennsylvania,42,Middle Atlantic,PA,-75.2545155,41.86887332
10489,Pennsylvania,42,Middle Atlantic,PA,-75.17128381,41.86783988
10490,Pennsylvania,42,Middle Atlantic,PA,-75.14828059,41.85578938
10491,Pennsylvania,42,Middle Atlantic,PA,-75.12475078,41.8491824
10492,Pennsylvania,42,Middle Atlantic,PA,-75.11777739,41.83698679
10493,Pennsylvania,42,Middle Atlantic,PA,-75.079843,41.81414831
10494,Pennsylvania,42,Middle Atlantic,PA,-75.0968268,41.7972073
10495,Pennsylvania,42,Middle Atlantic,PA,-75.09715498,41.7790418
10496,Pennsylvania,42,Middle Atlantic,PA,-75.0613185,41.77026039
10497,Pennsylvania,42,Middle Atlantic,PA,-75.05696991,41.72670811
10498,Pennsylvania,42,Middle Atlantic,PA,-75.06540092,41.7148368
10499,Pennsylvania,42,Middle Atlantic,PA,-75.05132498,41.6373148
10500,Pennsylvania,42,Middle Atlantic,PA,-75.0724517,41.6130801
10501,Pennsylvania,42,Middle Atlantic,PA,-75.06986539,41.60447798
10502,Pennsylvania,42,Middle Atlantic,PA,-75.02508738,41.56580088
10503,Pennsylvania,42,Middle Atlantic,PA,-75.0148868,41.53955592
10504,Pennsylvania,42,Middle Atlantic,PA,-74.97178801,41.48360258
10505,Pennsylvania,42,Middle Atlantic,PA,-74.93256438,41.48435069
10506,Pennsylvania,42,Middle Atlantic,PA,-74.89855969,41.4618942
10507,Pennsylvania,42,Middle Atlantic,PA,-74.8952793,41.44467117
10508,Pennsylvania,42,Middle Atlantic,PA,-74.86406669,41.44715482
10509,Pennsylvania,42,Middle Atlantic,PA,-74.79279899,41.42991718
10510,Pennsylvania,42,Middle Atlantic,PA,-74.75482658,41.43014641
10511,Pennsylvania,42,Middle Atlantic,PA,-74.74004072,41.42205949
10512,Pennsylvania,42,Middle Atlantic,PA,-74.7404376,41.4016359
10513,Pennsylvania,42,Middle Atlantic,PA,-74.70527332,41.37505929
10514,Pennsylvania,42,Middle Atlantic,PA,-74.70006241,41.35057313
10515,Pennsylvania,42,Middle Atlantic,PA,-74.7916635,41.31196461
10516,Pennsylvania,42,Middle Atlantic,PA,-74.79414331,41.2952145
10517,Pennsylvania,42,Middle Atlantic,PA,-74.82519589,41.282706
10518,Pennsylvania,42,Middle Atlantic,PA,-74.8664115,41.22681732
10519,Pennsylvania,42,Middle Atlantic,PA,-74.8628866,41.20677138
10520,Pennsylvania,42,Middle Atlantic,PA,-74.91476829,41.14110572
10521,Pennsylvania,42,Middle Atlantic,PA,-74.94999452,41.11185488
10522,Pennsylvania,42,Middle Atlantic,PA,-74.98459501,41.09938078
10523,Pennsylvania,42,Middle Atlantic,PA,-74.98888298,41.08176098
10524,Pennsylvania,42,Middle Atlantic,PA,-74.9662916,41.08267662
10525,Pennsylvania,42,Middle Atlantic,PA,-75.00115158,41.06248558
10526,Pennsylvania,42,Middle Atlantic,PA,-75.0352563,41.02820291
10527,Pennsylvania,42,Middle Atlantic,PA,-75.06997899,41.01071609
10528,Pennsylvania,42,Middle Atlantic,PA,-75.11661921,41.00024789
10529,Pennsylvania,42,Middle Atlantic,PA,-75.13930181,40.97752752
10530,Pennsylvania,42,Middle Atlantic,PA,-75.13552488,40.9629365
10531,Pennsylvania,42,Middle Atlantic,PA,-75.07973629,40.90334859
10532,Pennsylvania,42,Middle Atlantic,PA,-75.07368578,40.88462641
10533,Pennsylvania,42,Middle Atlantic,PA,-75.0564885,40.8720459
10534,Pennsylvania,42,Middle Atlantic,PA,-75.05461899,40.85567339
10535,Pennsylvania,42,Middle Atlantic,PA,-75.09954201,40.83928508
10536,Pennsylvania,42,Middle Atlantic,PA,-75.0892113,40.82139061
10537,Pennsylvania,42,Middle Atlantic,PA,-75.10054089,40.79165919
10538,Pennsylvania,42,Middle Atlantic,PA,-75.13031889,40.77270772
10539,Pennsylvania,42,Middle Atlantic,PA,-75.17031332,40.7748092
10540,Pennsylvania,42,Middle Atlantic,PA,-75.1936442,40.74800361
10541,Pennsylvania,42,Middle Atlantic,PA,-75.18775392,40.72385703
10542,Pennsylvania,42,Middle Atlantic,PA,-75.20535512,40.68606158
10543,Pennsylvania,42,Middle Atlantic,PA,-75.18406071,40.66979231
10544,Pennsylvania,42,Middle Atlantic,PA,-75.20891769,40.65073801
10545,Pennsylvania,42,Middle Atlantic,PA,-75.1979386,40.63420552
10546,Pennsylvania,42,Middle Atlantic,PA,-75.20038758,40.61474321
10547,Pennsylvania,42,Middle Atlantic,PA,-75.19351298,40.58376849
10548,Pennsylvania,42,Middle Atlantic,PA,-75.19757188,40.57068429
10549,Pennsylvania,42,Middle Atlantic,PA,-75.18228202,40.5567991
10550,Pennsylvania,42,Middle Atlantic,PA,-75.12452601,40.56479878
10551,Pennsylvania,42,Middle Atlantic,PA,-75.07978591,40.545356
10552,Pennsylvania,42,Middle Atlantic,PA,-75.06367967,40.52100349
10553,Pennsylvania,42,Middle Atlantic,PA,-75.07011861,40.45625388
10554,Pennsylvania,42,Middle Atlantic,PA,-75.0574533,40.42017149
10555,Pennsylvania,42,Middle Atlantic,PA,-75.0212661,40.40132363
10556,Pennsylvania,42,Middle Atlantic,PA,-75.00047548,40.4086211
10557,Pennsylvania,42,Middle Atlantic,PA,-74.97284098,40.40444798
10558,Pennsylvania,42,Middle Atlantic,PA,-74.95018852,40.34547379
10559,Pennsylvania,42,Middle Atlantic,PA,-74.93250299,40.33377442
10560,Pennsylvania,42,Middle Atlantic,PA,-74.92114998,40.31403372
10561,Pennsylvania,42,Middle Atlantic,PA,-74.88065958,40.29959158
10562,Pennsylvania,42,Middle Atlantic,PA,-74.84276311,40.24845281
10563,Pennsylvania,42,Middle Atlantic,PA,-74.73882468,40.17772568
10564,Pennsylvania,42,Middle Atlantic,PA,-74.72548047,40.14930671
10565,Pennsylvania,42,Middle Atlantic,PA,-74.74629409,40.12435872
10566,Pennsylvania,42,Middle Atlantic,PA,-74.8290225,40.11616099
10567,Pennsylvania,42,Middle Atlantic,PA,-74.87192423,40.07805658
10568,Pennsylvania,42,Middle Atlantic,PA,-74.95620152,40.05801453
10569,Pennsylvania,42,Middle Atlantic,PA,-74.98348531,40.03407381
10570,Pennsylvania,42,Middle Atlantic,PA,-75.04567539,40.00763468
10571,Pennsylvania,42,Middle Atlantic,PA,-75.06804572,39.98539148
10572,Pennsylvania,42,Middle Atlantic,PA,-75.08458701,39.97573282
10573,Pennsylvania,42,Middle Atlantic,PA,-75.11096309,39.97669032
10574,Pennsylvania,42,Middle Atlantic,PA,-75.13986461,39.95591949
10575,Pennsylvania,42,Middle Atlantic,PA,-75.14715872,39.93474039
10576,Pennsylvania,42,Middle Atlantic,PA,-75.13580551,39.89688739
10577,Pennsylvania,42,Middle Atlantic,PA,-75.14290121,39.88160198
10578,Pennsylvania,42,Middle Atlantic,PA,-75.18560551,39.8774058
10579,Pennsylvania,42,Middle Atlantic,PA,-75.24699562,39.85040538
10580,Pennsylvania,42,Middle Atlantic,PA,-75.25374041,39.84553782
10581,Pennsylvania,42,Middle Atlantic,PA,-75.34593227,39.84851661
10582,Pennsylvania,42,Middle Atlantic,PA,-75.42046798,39.79898309
10583,Pennsylvania,42,Middle Atlantic,PA,-75.46998611,39.8265475
10584,Pennsylvania,42,Middle Atlantic,PA,-75.58344328,39.84011902
10585,Pennsylvania,42,Middle Atlantic,PA,-75.64399428,39.8383065
10586,Pennsylvania,42,Middle Atlantic,PA,-75.69477089,39.82045742
10587,Pennsylvania,42,Middle Atlantic,PA,-75.74559199,39.77492938
10588,Pennsylvania,42,Middle Atlantic,PA,-75.77492722,39.7245528
10589,Pennsylvania,42,Middle Atlantic,PA,-75.79109459,39.72386599
10590,Pennsylvania,42,Middle Atlantic,PA,-76.13922318,39.72222929
10591,Pennsylvania,42,Middle Atlantic,PA,-76.23312188,39.72185361
10592,Pennsylvania,42,Middle Atlantic,PA,-76.56983441,39.7202654
10593,Pennsylvania,42,Middle Atlantic,PA,-76.79049159,39.7212561
10594,Pennsylvania,42,Middle Atlantic,PA,-76.99681221,39.72089161
10595,Pennsylvania,42,Middle Atlantic,PA,-77.22105092,39.72067931
10596,Pennsylvania,42,Middle Atlantic,PA,-77.46443298,39.72007352
10597,Pennsylvania,42,Middle Atlantic,PA,-77.4757934,39.71962318
10598,Rhode Island,44,New England,RI,-71.79019418,41.6013069
10599,Rhode Island,44,New England,RI,-71.79260519,41.64175788
10600,Rhode Island,44,New England,RI,-71.78824889,41.7216034
10601,Rhode Island,44,New England,RI,-71.7978316,42.00427478
10602,Rhode Island,44,New England,RI,-71.49743039,42.00925351
10603,Rhode Island,44,New England,RI,-71.37864419,42.01371332
10604,Rhode Island,44,New England,RI,-71.38240532,41.97926312
10605,Rhode Island,44,New England,RI,-71.38395322,41.8884397
10606,Rhode Island,44,New England,RI,-71.3330859,41.89603112
10607,Rhode Island,44,New England,RI,-71.3424931,41.87578289
10608,Rhode Island,44,New England,RI,-71.33454269,41.85790361
10609,Rhode Island,44,New England,RI,-71.34548318,41.81316139
10610,Rhode Island,44,New England,RI,-71.33979862,41.78442558
10611,Rhode Island,44,New England,RI,-71.31932779,41.77219589
10612,Rhode Island,44,New England,RI,-71.26662863,41.74974309
10613,Rhode Island,44,New England,RI,-71.2289761,41.70769401
10614,Rhode Island,44,New England,RI,-71.28400168,41.67954898
10615,Rhode Island,44,New England,RI,-71.36738748,41.74135021
10616,Rhode Island,44,New England,RI,-71.39358059,41.76115578
10617,Rhode Island,44,New England,RI,-71.36901258,41.70329108
10618,Rhode Island,44,New England,RI,-71.4192468,41.6522122
10619,Rhode Island,44,New England,RI,-71.42731849,41.48668938
10620,Rhode Island,44,New England,RI,-71.48988808,41.39208531
10621,Rhode Island,44,New England,RI,-71.72226432,41.32726431
10622,Rhode Island,44,New England,RI,-71.86667839,41.32276969
10623,Rhode Island,44,New England,RI,-71.84777219,41.3253485
10624,Rhode Island,44,New England,RI,-71.83686972,41.34196148
10625,Rhode Island,44,New England,RI,-71.84599568,41.40385451
10626,Rhode Island,44,New England,RI,-71.8027434,41.41582902
10627,Rhode Island,44,New England,RI,-71.79019418,41.6013069
10628,Rhode Island,44,New England,RI,-71.19880869,41.67850031
10629,Rhode Island,44,New England,RI,-71.1412126,41.65527309
10630,Rhode Island,44,New England,RI,-71.11713268,41.493062
10631,Rhode Island,44,New England,RI,-71.19993719,41.4633185
10632,Rhode Island,44,New England,RI,-71.19880869,41.67850031
10633,Rhode Island,44,New England,RI,-71.26916941,41.6212683
10634,Rhode Island,44,New England,RI,-71.2194468,41.63564231
10635,Rhode Island,44,New England,RI,-71.2386732,41.47484982
10636,Rhode Island,44,New England,RI,-71.28800722,41.48361932
10637,Rhode Island,44,New England,RI,-71.34952498,41.44585769
10638,Rhode Island,44,New England,RI,-71.26916941,41.6212683
10639,South Carolina,45,South Atlantic,SC,-81.75959349,33.19538101
10640,South Carolina,45,South Atlantic,SC,-81.7698781,33.21388148
10641,South Carolina,45,South Atlantic,SC,-81.77983468,33.21736789
10642,South Carolina,45,South Atlantic,SC,-81.80156352,33.2079267
10643,South Carolina,45,South Atlantic,SC,-81.8107647,33.2264425
10644,South Carolina,45,South Atlantic,SC,-81.8539631,33.2435009
10645,South Carolina,45,South Atlantic,SC,-81.83679659,33.26061312
10646,South Carolina,45,South Atlantic,SC,-81.83984059,33.27330791
10647,South Carolina,45,South Atlantic,SC,-81.82657291,33.26942478
10648,South Carolina,45,South Atlantic,SC,-81.86071472,33.29709161
10649,South Carolina,45,South Atlantic,SC,-81.84010728,33.30834469
10650,South Carolina,45,South Atlantic,SC,-81.8655441,33.31566849
10651,South Carolina,45,South Atlantic,SC,-81.87687401,33.30683761
10652,South Carolina,45,South Atlantic,SC,-81.89348331,33.33523689
10653,South Carolina,45,South Atlantic,SC,-81.91209179,33.33219662
10654,South Carolina,45,South Atlantic,SC,-81.91141259,33.34949559
10655,South Carolina,45,South Atlantic,SC,-81.93671218,33.3504376
10656,South Carolina,45,South Atlantic,SC,-81.9450663,33.37714709
10657,South Carolina,45,South Atlantic,SC,-81.9258094,33.37655978
10658,South Carolina,45,South Atlantic,SC,-81.94033582,33.4081633
10659,South Carolina,45,South Atlantic,SC,-81.9135636,33.41544182
10660,South Carolina,45,South Atlantic,SC,-81.92727379,33.43614318
10661,South Carolina,45,South Atlantic,SC,-81.91663811,33.45133291
10662,South Carolina,45,South Atlantic,SC,-81.93638327,33.47101968
10663,South Carolina,45,South Atlantic,SC,-81.98091698,33.49073672
10664,South Carolina,45,South Atlantic,SC,-81.99653471,33.52049052
10665,South Carolina,45,South Atlantic,SC,-82.02014062,33.53873212
10666,South Carolina,45,South Atlantic,SC,-82.03854312,33.54750581
10667,South Carolina,45,South Atlantic,SC,-82.06568149,33.5738649
10668,South Carolina,45,South Atlantic,SC,-82.11640299,33.59477658
10669,South Carolina,45,South Atlantic,SC,-82.13897887,33.5939069
10670,South Carolina,45,South Atlantic,SC,-82.16713209,33.61521519
10671,South Carolina,45,South Atlantic,SC,-82.19218768,33.62383989
10672,South Carolina,45,South Atlantic,SC,-82.21420668,33.68073451
10673,South Carolina,45,South Atlantic,SC,-82.2348982,33.69033949
10674,South Carolina,45,South Atlantic,SC,-82.26621788,33.76159569
10675,South Carolina,45,South Atlantic,SC,-82.30551057,33.78264808
10676,South Carolina,45,South Atlantic,SC,-82.31111852,33.80391431
10677,South Carolina,45,South Atlantic,SC,-82.35131161,33.83539189
10678,South Carolina,45,South Atlantic,SC,-82.36570868,33.83600971
10679,South Carolina,45,South Atlantic,SC,-82.39059659,33.85414019
10680,South Carolina,45,South Atlantic,SC,-82.42452538,33.86025472
10681,South Carolina,45,South Atlantic,SC,-82.45663088,33.87822492
10682,South Carolina,45,South Atlantic,SC,-82.5175385,33.93102971
10683,South Carolina,45,South Atlantic,SC,-82.57661479,33.95928778
10684,South Carolina,45,South Atlantic,SC,-82.5736087,33.96890442
10685,South Carolina,45,South Atlantic,SC,-82.59613859,34.0134202
10686,South Carolina,45,South Atlantic,SC,-82.60294378,34.0346367
10687,South Carolina,45,South Atlantic,SC,-82.66035529,34.10835608
10688,South Carolina,45,South Atlantic,SC,-82.73578078,34.16979619
10689,South Carolina,45,South Atlantic,SC,-82.74259359,34.20555361
10690,South Carolina,45,South Atlantic,SC,-82.75802798,34.2333729
10691,South Carolina,45,South Atlantic,SC,-82.76417002,34.2809602
10692,South Carolina,45,South Atlantic,SC,-82.7828704,34.29051571
10693,South Carolina,45,South Atlantic,SC,-82.80858302,34.33989988
10694,South Carolina,45,South Atlantic,SC,-82.8364395,34.37104628
10695,South Carolina,45,South Atlantic,SC,-82.84409262,34.41267539
10696,South Carolina,45,South Atlantic,SC,-82.86804292,34.45754302
10697,South Carolina,45,South Atlantic,SC,-82.90505499,34.47798531
10698,South Carolina,45,South Atlantic,SC,-82.9819628,34.47649708
10699,South Carolina,45,South Atlantic,SC,-83.00794962,34.47082842
10700,South Carolina,45,South Atlantic,SC,-83.05499479,34.49006161
10701,South Carolina,45,South Atlantic,SC,-83.07902119,34.51897241
10702,South Carolina,45,South Atlantic,SC,-83.10812107,34.53501648
10703,South Carolina,45,South Atlantic,SC,-83.13736601,34.5678677
10704,South Carolina,45,South Atlantic,SC,-83.15895052,34.57683192
10705,South Carolina,45,South Atlantic,SC,-83.16487888,34.59893738
10706,South Carolina,45,South Atlantic,SC,-83.2369873,34.6133216
10707,South Carolina,45,South Atlantic,SC,-83.29889479,34.66294541
10708,South Carolina,45,South Atlantic,SC,-83.33978998,34.67769268
10709,South Carolina,45,South Atlantic,SC,-83.3506852,34.70964748
10710,South Carolina,45,South Atlantic,SC,-83.35033412,34.72738151
10711,South Carolina,45,South Atlantic,SC,-83.3234241,34.75223351
10712,South Carolina,45,South Atlantic,SC,-83.32269061,34.78724429
10713,South Carolina,45,South Atlantic,SC,-83.30275372,34.80553158
10714,South Carolina,45,South Atlantic,SC,-83.27011391,34.81507948
10715,South Carolina,45,South Atlantic,SC,-83.26777102,34.8392299
10716,South Carolina,45,South Atlantic,SC,-83.25042128,34.83971048
10717,South Carolina,45,South Atlantic,SC,-83.25030659,34.8501664
10718,South Carolina,45,South Atlantic,SC,-83.2356879,34.8623847
10719,South Carolina,45,South Atlantic,SC,-83.24307298,34.87808179
10720,South Carolina,45,South Atlantic,SC,-83.23280361,34.87382091
10721,South Carolina,45,South Atlantic,SC,-83.21942858,34.88918251
10722,South Carolina,45,South Atlantic,SC,-83.20351329,34.88417011
10723,South Carolina,45,South Atlantic,SC,-83.18218028,34.91064741
10724,South Carolina,45,South Atlantic,SC,-83.15835281,34.91765101
10725,South Carolina,45,South Atlantic,SC,-83.15502601,34.93228011
10726,South Carolina,45,South Atlantic,SC,-83.13756188,34.93047582
10727,South Carolina,45,South Atlantic,SC,-83.12563649,34.94079047
10728,South Carolina,45,South Atlantic,SC,-83.1131012,34.93612521
10729,South Carolina,45,South Atlantic,SC,-83.12731478,34.95437422
10730,South Carolina,45,South Atlantic,SC,-83.12140171,34.96089329
10731,South Carolina,45,South Atlantic,SC,-83.11554231,34.95468701
10732,South Carolina,45,South Atlantic,SC,-83.1004504,34.98416232
10733,South Carolina,45,South Atlantic,SC,-83.10615692,35.00036667
10734,South Carolina,45,South Atlantic,SC,-83.00714661,35.0242932
10735,South Carolina,45,South Atlantic,SC,-82.88755621,35.05547322
10736,South Carolina,45,South Atlantic,SC,-82.77120112,35.0855377
10737,South Carolina,45,South Atlantic,SC,-82.69720822,35.09134949
10738,South Carolina,45,South Atlantic,SC,-82.68788458,35.09791829
10739,South Carolina,45,South Atlantic,SC,-82.68590018,35.12158041
10740,South Carolina,45,South Atlantic,SC,-82.65434411,35.11957409
10741,South Carolina,45,South Atlantic,SC,-82.56987591,35.14960738
10742,South Carolina,45,South Atlantic,SC,-82.52447962,35.15467749
10743,South Carolina,45,South Atlantic,SC,-82.46658601,35.1736172
10744,South Carolina,45,South Atlantic,SC,-82.43776142,35.16967621
10745,South Carolina,45,South Atlantic,SC,-82.38945068,35.20835658
10746,South Carolina,45,South Atlantic,SC,-82.37121602,35.18283982
10747,South Carolina,45,South Atlantic,SC,-82.35996232,35.1830646
10748,South Carolina,45,South Atlantic,SC,-82.35070002,35.19278822
10749,South Carolina,45,South Atlantic,SC,-82.32060891,35.18430381
10750,South Carolina,45,South Atlantic,SC,-82.27816561,35.19512158
10751,South Carolina,45,South Atlantic,SC,-82.2100104,35.19324109
10752,South Carolina,45,South Atlantic,SC,-81.97127273,35.1884
10753,South Carolina,45,South Atlantic,SC,-81.87041658,35.18323778
10754,South Carolina,45,South Atlantic,SC,-81.76518108,35.18259609
10755,South Carolina,45,South Atlantic,SC,-81.36198019,35.1629867
10756,South Carolina,45,South Atlantic,SC,-81.3226257,35.16389182
10757,South Carolina,45,South Atlantic,SC,-81.04909902,35.1516728
10758,South Carolina,45,South Atlantic,SC,-81.04883969,35.1321534
10759,South Carolina,45,South Atlantic,SC,-81.02824059,35.10555099
10760,South Carolina,45,South Atlantic,SC,-81.06535,35.06662528
10761,South Carolina,45,South Atlantic,SC,-81.03968519,35.03734538
10762,South Carolina,45,South Atlantic,SC,-80.92759192,35.1013947
10763,South Carolina,45,South Atlantic,SC,-80.89451038,35.05988081
10764,South Carolina,45,South Atlantic,SC,-80.83995902,35.0021664
10765,South Carolina,45,South Atlantic,SC,-80.78544459,34.94078809
10766,South Carolina,45,South Atlantic,SC,-80.7998558,34.81626009
10767,South Carolina,45,South Atlantic,SC,-80.56133487,34.81537968
10768,South Carolina,45,South Atlantic,SC,-80.32506541,34.81491671
10769,South Carolina,45,South Atlantic,SC,-79.91973661,34.80807412
10770,South Carolina,45,South Atlantic,SC,-79.6857387,34.80541269
10771,South Carolina,45,South Atlantic,SC,-79.66728232,34.80082021
10772,South Carolina,45,South Atlantic,SC,-79.45574089,34.63425199
10773,South Carolina,45,South Atlantic,SC,-79.44691338,34.61922218
10774,South Carolina,45,South Atlantic,SC,-79.0742576,34.30473851
10775,South Carolina,45,South Atlantic,SC,-78.65545318,33.94884502
10776,South Carolina,45,South Atlantic,SC,-78.57945349,33.88216462
10777,South Carolina,45,South Atlantic,SC,-78.62259191,33.86570808
10778,South Carolina,45,South Atlantic,SC,-78.58593112,33.8535317
10779,South Carolina,45,South Atlantic,SC,-78.8548808,33.71636222
10780,South Carolina,45,South Atlantic,SC,-79.0006955,33.57262932
10781,South Carolina,45,South Atlantic,SC,-79.120866,33.43077862
10782,South Carolina,45,South Atlantic,SC,-79.15015,33.31725638
10783,South Carolina,45,South Atlantic,SC,-79.15811528,33.34243341
10784,South Carolina,45,South Atlantic,SC,-79.270846,33.29703789
10785,South Carolina,45,South Atlantic,SC,-79.20191171,33.18368848
10786,South Carolina,45,South Atlantic,SC,-79.22956248,33.14150579
10787,South Carolina,45,South Atlantic,SC,-79.34875508,33.15499479
10788,South Carolina,45,South Atlantic,SC,-79.29783399,33.13896149
10789,South Carolina,45,South Atlantic,SC,-79.28787741,33.10469819
10790,South Carolina,45,South Atlantic,SC,-79.41061869,33.0138681
10791,South Carolina,45,South Atlantic,SC,-79.58235757,33.01601289
10792,South Carolina,45,South Atlantic,SC,-79.61723371,32.98096808
10793,South Carolina,45,South Atlantic,SC,-79.58764578,32.9251067
10794,South Carolina,45,South Atlantic,SC,-79.60681209,32.89924368
10795,South Carolina,45,South Atlantic,SC,-79.75232052,32.7942356
10796,South Carolina,45,South Atlantic,SC,-79.90748589,32.79070749
10797,South Carolina,45,South Atlantic,SC,-79.79985979,32.92995602
10798,South Carolina,45,South Atlantic,SC,-79.90714119,32.8593897
10799,South Carolina,45,South Atlantic,SC,-79.93025019,32.91422111
10800,South Carolina,45,South Atlantic,SC,-79.96211931,32.90441
10801,South Carolina,45,South Atlantic,SC,-79.94798391,32.81079932
10802,South Carolina,45,South Atlantic,SC,-79.89165509,32.73402998
10803,South Carolina,45,South Atlantic,SC,-79.8963933,32.67742138
10804,South Carolina,45,South Atlantic,SC,-79.99661759,32.60578732
10805,South Carolina,45,South Atlantic,SC,-80.21080289,32.56160091
10806,South Carolina,45,South Atlantic,SC,-80.29065411,32.5040705
10807,South Carolina,45,South Atlantic,SC,-80.34717407,32.51195549
10808,South Carolina,45,South Atlantic,SC,-80.3908685,32.6554016
10809,South Carolina,45,South Atlantic,SC,-80.41599268,32.66916081
10810,South Carolina,45,South Atlantic,SC,-80.39980299,32.50495988
10811,South Carolina,45,South Atlantic,SC,-80.48070722,32.51043411
10812,South Carolina,45,South Atlantic,SC,-80.55039469,32.55784139
10813,South Carolina,45,South Atlantic,SC,-80.53888202,32.50986598
10814,South Carolina,45,South Atlantic,SC,-80.6464113,32.51887988
10815,South Carolina,45,South Atlantic,SC,-80.64355799,32.4984607
10816,South Carolina,45,South Atlantic,SC,-80.486072,32.43103101
10817,South Carolina,45,South Atlantic,SC,-80.4427977,32.37350759
10818,South Carolina,45,South Atlantic,SC,-80.46039242,32.3186854
10819,South Carolina,45,South Atlantic,SC,-80.62602812,32.27282152
10820,South Carolina,45,South Atlantic,SC,-80.67801451,32.2856655
10821,South Carolina,45,South Atlantic,SC,-80.74196339,32.36021271
10822,South Carolina,45,South Atlantic,SC,-80.7993819,32.47330782
10823,South Carolina,45,South Atlantic,SC,-80.78478652,32.50505209
10824,South Carolina,45,South Atlantic,SC,-80.83051752,32.5162816
10825,South Carolina,45,South Atlantic,SC,-80.86717712,32.53269498
10826,South Carolina,45,South Atlantic,SC,-80.8218664,32.4007102
10827,South Carolina,45,South Atlantic,SC,-80.78056149,32.24812379
10828,South Carolina,45,South Atlantic,SC,-80.8929144,32.06817381
10829,South Carolina,45,South Atlantic,SC,-81.10487581,32.10544598
10830,South Carolina,45,South Atlantic,SC,-81.11911228,32.11761398
10831,South Carolina,45,South Atlantic,SC,-81.1147178,32.19059328
10832,South Carolina,45,South Atlantic,SC,-81.14769252,32.2244468
10833,South Carolina,45,South Atlantic,SC,-81.14817311,32.25771308
10834,South Carolina,45,South Atlantic,SC,-81.12404822,32.2766445
10835,South Carolina,45,South Atlantic,SC,-81.13189001,32.3326183
10836,South Carolina,45,South Atlantic,SC,-81.1418843,32.34846749
10837,South Carolina,45,South Atlantic,SC,-81.15747908,32.3387404
10838,South Carolina,45,South Atlantic,SC,-81.17912291,32.37178127
10839,South Carolina,45,South Atlantic,SC,-81.17825271,32.38682952
10840,South Carolina,45,South Atlantic,SC,-81.1999269,32.42031658
10841,South Carolina,45,South Atlantic,SC,-81.1951573,32.4645607
10842,South Carolina,45,South Atlantic,SC,-81.23623982,32.52061402
10843,South Carolina,45,South Atlantic,SC,-81.26798549,32.53392989
10844,South Carolina,45,South Atlantic,SC,-81.27430242,32.55481401
10845,South Carolina,45,South Atlantic,SC,-81.29898358,32.56728697
10846,South Carolina,45,South Atlantic,SC,-81.34040391,32.57136033
10847,South Carolina,45,South Atlantic,SC,-81.3514894,32.58352842
10848,South Carolina,45,South Atlantic,SC,-81.36670259,32.58197948
10849,South Carolina,45,South Atlantic,SC,-81.36626759,32.5883649
10850,South Carolina,45,South Atlantic,SC,-81.38490638,32.59588301
10851,South Carolina,45,South Atlantic,SC,-81.41210531,32.625609
10852,South Carolina,45,South Atlantic,SC,-81.39947828,32.65081529
10853,South Carolina,45,South Atlantic,SC,-81.40719149,32.68670202
10854,South Carolina,45,South Atlantic,SC,-81.42053549,32.70156698
10855,South Carolina,45,South Atlantic,SC,-81.40762607,32.74180618
10856,South Carolina,45,South Atlantic,SC,-81.42303772,32.7498126
10857,South Carolina,45,South Atlantic,SC,-81.416072,32.75672839
10858,South Carolina,45,South Atlantic,SC,-81.4302403,32.7861536
10859,South Carolina,45,South Atlantic,SC,-81.42083331,32.80949469
10860,South Carolina,45,South Atlantic,SC,-81.4303093,32.820305
10861,South Carolina,45,South Atlantic,SC,-81.4239616,32.83177151
10862,South Carolina,45,South Atlantic,SC,-81.43233132,32.84168157
10863,South Carolina,45,South Atlantic,SC,-81.455319,32.84457669
10864,South Carolina,45,South Atlantic,SC,-81.45853888,32.87140041
10865,South Carolina,45,South Atlantic,SC,-81.48320501,32.8760921
10866,South Carolina,45,South Atlantic,SC,-81.46503168,32.89772821
10867,South Carolina,45,South Atlantic,SC,-81.4770481,32.89757171
10868,South Carolina,45,South Atlantic,SC,-81.51023672,32.94722148
10869,South Carolina,45,South Atlantic,SC,-81.50984,32.9554189
10870,South Carolina,45,South Atlantic,SC,-81.49789979,32.95967589
10871,South Carolina,45,South Atlantic,SC,-81.49273488,33.00481332
10872,South Carolina,45,South Atlantic,SC,-81.50874911,33.01279342
10873,South Carolina,45,South Atlantic,SC,-81.52960071,33.04392781
10874,South Carolina,45,South Atlantic,SC,-81.5476598,33.04368371
10875,South Carolina,45,South Atlantic,SC,-81.56003501,33.06081489
10876,South Carolina,45,South Atlantic,SC,-81.59582518,33.07079012
10877,South Carolina,45,South Atlantic,SC,-81.61096221,33.0878754
10878,South Carolina,45,South Atlantic,SC,-81.70427921,33.12293881
10879,South Carolina,45,South Atlantic,SC,-81.74037471,33.14469708
10880,South Carolina,45,South Atlantic,SC,-81.76340829,33.16983488
10881,South Carolina,45,South Atlantic,SC,-81.75959349,33.19538101
10882,South Carolina,45,South Atlantic,SC,-80.767805,32.25864819
10883,South Carolina,45,South Atlantic,SC,-80.71908351,32.27220469
10884,South Carolina,45,South Atlantic,SC,-80.66661659,32.22011319
10885,South Carolina,45,South Atlantic,SC,-80.81926682,32.10469819
10886,South Carolina,45,South Atlantic,SC,-80.767805,32.25864819
